date,run_type,symbol,asset_class,phase,score,classification,close,confirmation_trigger_value,invalidation_level_value,was_notified,notification_reason,alert_type,created_at
2026-05-18,daily-alert,SUZB3.SA,brazil_commodities,Fora do padrão,25,Fora do padrao,41.970001220703125,48.65505815825451,0.0,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,TLT,bonds,Fora do padrão,23,Fora do padrao,83.55999755859375,86.83933611793812,83.31500244140625,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,IEF,bonds,Fora do padrão,23,Fora do padrao,93.47000122070312,95.43546992897517,93.34490203857422,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,EDV,bonds,Fora do padrão,23,Fora do padrao,61.33000183105469,64.9800033569336,61.04499816894531,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,XLU,sectors,Fora do padrão,23,Fora do padrao,43.93999862670898,47.29999923706055,41.51972048067633,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,IBB,sectors,Fora do padrão,23,Fora do padrao,164.02999877929688,175.77999877929688,159.67999267578125,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,XRT,sectors,Fora do padrão,23,Fora do padrao,79.58999633789062,89.01000213623047,77.91999816894531,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,MELI,growth_stocks,Fora do padrão,23,Fora do padrao,1585.9100341796875,1903.0,1495.0,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,PG,defensive_dividends,Fora do padrão,23,Fora do padrao,142.38999938964844,152.4199981689453,135.82559930302205,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,ZROZ,bonds,Fora do padrão,22,Fora do padrao,60.11000061035156,63.91999816894531,59.7599983215332,False,,,2026-05-18T23:54:17
2026-05-18,daily-alert,XLB,sectors,Fora do padrão,22,Fora do padrao,50.220001220703125,52.77000045776367,46.06514196895909,False,,,2026-05-18T23:54:17
